
"P E A K   F R A M E   E L E M E N T   I N T E R N A L   F O R C E S    (local)",
 "Elmnt",  ".", "Nx", "Vy", "Vz",  "Txx", "Myy", "Mzz", 
     1, "max", 499999.992,      -0.000,      0.000,      0.000,      0.000,     -0.000
     1, "min", 499999.992,      -0.000,      0.000,      0.000,      0.000,     -0.000
     2, "max",  -2103.238,      -0.000,      0.000,      0.000,      0.000,      0.000
     2, "min",  -2103.238,      -0.000,      0.000,      0.000,      0.000,     -0.000
     3, "max",  -3906.014,       0.000,     -0.000,      0.000,      0.000,      0.000
     3, "min",  -3906.014,       0.000,     -0.000,      0.000,      0.000,     -0.000
